"Subject" "Activity_Label" "Variable" "Mean_of_Variable"
10 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.257758402675
10 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.151585663446154
12 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0429490008070699
12 "SITTING" "fBodyAccMag-meanFreq()" 0.120904002453955
13 "SITTING" "fBodyAccMag-meanFreq()" 0.0849475684648318
18 "SITTING" "fBodyAccMag-meanFreq()" -0.04220509081
18 "STANDING" "fBodyAccMag-meanFreq()" 0.103081327570659
20 "STANDING" "fBodyAccMag-meanFreq()" 0.0499649593454545
20 "LAYING" "fBodyAccMag-meanFreq()" 0.0738546529198077
24 "LAYING" "fBodyAccMag-meanFreq()" 0.0236300571840945
1 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.499075765624092
3 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.604752108072727
5 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.573176177044172
6 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.652860664036017
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.0759734389325843
7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.553360009658182
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.529244911130605
11 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.656133473274684
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.981048938227848
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.472519023106762
15 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.614817605125915
16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.713167613706147
17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.991203280625
17 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.653531400748438
19 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.576064647812278
21 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.679742584809363
22 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.667449371934343
22 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.453431441817886
23 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.542663319457527
25 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.779190075892421
26 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.679278323637755
27 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.990108465769231
27 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.609647345982886
28 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.675428720467801
29 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.609879937469099
30 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.656339723754047
2 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.509746432970861
4 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.702045896773196
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.529301794643089
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.609193721940625
10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.970436012833333
10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.398398451363248
12 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.638505427183871
12 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.461153229439552
13 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.607295296423853
18 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.982538887333333
18 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.720747618404192
20 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.621138091371919
20 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.538159936420513
24 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.696845583388451
1 "WALKING" "fBodyBodyAccJerkMag-std()" -0.541823079570029
3 "WALKING" "fBodyBodyAccJerkMag-std()" -0.615643694857361
5 "WALKING" "fBodyBodyAccJerkMag-std()" -0.613485123609272
6 "WALKING" "fBodyBodyAccJerkMag-std()" -0.669980860496186
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.11028850707236
7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.550683254908441
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.618027414911032
11 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.676925075857595
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.981486919873418
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.501922233672951
15 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.643101167069512
16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.729869398769672
17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.990655515625
17 "SITTING" "fBodyBodyAccJerkMag-std()" -0.647886818483125
19 "SITTING" "fBodyBodyAccJerkMag-std()" -0.641089005857778
21 "SITTING" "fBodyBodyAccJerkMag-std()" -0.683725127418382
22 "SITTING" "fBodyBodyAccJerkMag-std()" -0.680648314314646
22 "STANDING" "fBodyBodyAccJerkMag-std()" -0.468314812693496
23 "STANDING" "fBodyBodyAccJerkMag-std()" -0.583832309145968
25 "STANDING" "fBodyBodyAccJerkMag-std()" -0.783547229755501
26 "STANDING" "fBodyBodyAccJerkMag-std()" -0.678025758312755
27 "STANDING" "fBodyBodyAccJerkMag-std()" -0.990060928461538
27 "LAYING" "fBodyBodyAccJerkMag-std()" -0.633580675552349
28 "LAYING" "fBodyBodyAccJerkMag-std()" -0.706415829342932
29 "LAYING" "fBodyBodyAccJerkMag-std()" -0.636434470547384
30 "LAYING" "fBodyBodyAccJerkMag-std()" -0.664600262443811
2 "WALKING" "fBodyBodyAccJerkMag-std()" -0.518800797709272
4 "WALKING" "fBodyBodyAccJerkMag-std()" -0.723261097164948
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.576991683357724
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.611619343190972
10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.969339341333333
10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.446280697635769
12 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.636955052134409
12 "SITTING" "fBodyBodyAccJerkMag-std()" -0.480918839647015
13 "SITTING" "fBodyBodyAccJerkMag-std()" -0.617075473106453
18 "SITTING" "fBodyBodyAccJerkMag-std()" -0.984285595333333
18 "STANDING" "fBodyBodyAccJerkMag-std()" -0.729163423712575
20 "STANDING" "fBodyBodyAccJerkMag-std()" -0.635841381332323
20 "LAYING" "fBodyBodyAccJerkMag-std()" -0.548497929924744
24 "LAYING" "fBodyBodyAccJerkMag-std()" -0.682447145993307
1 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.200055179527839
3 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.11231984174566
5 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.131619298935099
6 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.12334013105
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.0235437494146067
7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.108695730522532
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.271528870278648
11 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.158363551858133
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.301430693355696
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0840792967721311
15 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.1584042182
16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.221683632275519
17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.403466797916667
17 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.188333227357
19 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.232074775101389
21 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.244321861877647
22 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.195159519126263
22 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.108455184837398
23 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.202553279152177
25 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.168222731255721
26 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.180460663889796
27 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.370549653692308
27 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.214336221197315
28 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.173610396659424
29 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.227450813250137
30 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.0817046208143603
2 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.193066821118212
4 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.165043041249278
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.153282705439837
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0983598303289236
10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.303074622566667
10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.12717476854406
12 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.14857431310914
12 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.0954383111791045
13 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.182861249947095
18 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.364297106066667
18 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.212048591008512
20 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.0640208998290909
20 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.116672886235897
24 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.198422013108136
1 "WALKING" "fBodyBodyGyroMag-mean()" -0.535002770337752
3 "WALKING" "fBodyBodyGyroMag-mean()" -0.716822144279179
5 "WALKING" "fBodyBodyGyroMag-mean()" -0.677355755703311
6 "WALKING" "fBodyBodyGyroMag-mean()" -0.73860950399661
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.156240715516854
7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.628877272791136
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.609984289180071
11 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.757585939588608
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.959072824810126
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.408328310255328
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.732394493841463
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.81712881920765
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.985919111875
17 "SITTING" "fBodyBodyGyroMag-mean()" -0.73703546740625
19 "SITTING" "fBodyBodyGyroMag-mean()" -0.636287999799167
21 "SITTING" "fBodyBodyGyroMag-mean()" -0.776473060171569
22 "SITTING" "fBodyBodyGyroMag-mean()" -0.781388848888889
22 "STANDING" "fBodyBodyGyroMag-mean()" -0.642492204065041
23 "STANDING" "fBodyBodyGyroMag-mean()" -0.534657191683602
25 "STANDING" "fBodyBodyGyroMag-mean()" -0.754236109755501
26 "STANDING" "fBodyBodyGyroMag-mean()" -0.770504884821429
27 "STANDING" "fBodyBodyGyroMag-mean()" -0.980589148974359
27 "LAYING" "fBodyBodyGyroMag-mean()" -0.735008737516779
28 "LAYING" "fBodyBodyGyroMag-mean()" -0.73790809206911
29 "LAYING" "fBodyBodyGyroMag-mean()" -0.722018434984302
30 "LAYING" "fBodyBodyGyroMag-mean()" -0.669600510563003
2 "WALKING" "fBodyBodyGyroMag-mean()" -0.699742945221854
4 "WALKING" "fBodyBodyGyroMag-mean()" -0.785172936701031
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.683314955211382
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.700863097986111
10 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.958964957333333
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.585222602952992
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.752048340967742
12 "SITTING" "fBodyBodyGyroMag-mean()" -0.669095112974627
13 "SITTING" "fBodyBodyGyroMag-mean()" -0.652225306544343
18 "SITTING" "fBodyBodyGyroMag-mean()" -0.964628023666667
18 "STANDING" "fBodyBodyGyroMag-mean()" -0.802962549161677
20 "STANDING" "fBodyBodyGyroMag-mean()" -0.653958606511717
20 "LAYING" "fBodyBodyGyroMag-mean()" -0.547332691298077
24 "LAYING" "fBodyBodyGyroMag-mean()" -0.754131617480315
1 "WALKING" "fBodyBodyGyroMag-std()" -0.566576670397695
3 "WALKING" "fBodyBodyGyroMag-std()" -0.703839403007038
5 "WALKING" "fBodyBodyGyroMag-std()" -0.715731148145695
6 "WALKING" "fBodyBodyGyroMag-std()" -0.760907236300847
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.382816980159551
7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.650923648207792
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.636673891144128
11 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.711267219682278
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.949080940126582
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.377012934062787
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.695346839682927
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.802078223409836
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.98029209625
17 "SITTING" "fBodyBodyGyroMag-std()" -0.7525235544375
19 "SITTING" "fBodyBodyGyroMag-std()" -0.662325968145833
21 "SITTING" "fBodyBodyGyroMag-std()" -0.793158526279412
22 "SITTING" "fBodyBodyGyroMag-std()" -0.748109782232323
22 "STANDING" "fBodyBodyGyroMag-std()" -0.621511307308943
23 "STANDING" "fBodyBodyGyroMag-std()" -0.632288527203763
25 "STANDING" "fBodyBodyGyroMag-std()" -0.697213120366748
26 "STANDING" "fBodyBodyGyroMag-std()" -0.782624320831633
27 "STANDING" "fBodyBodyGyroMag-std()" -0.97322665025641
27 "LAYING" "fBodyBodyGyroMag-std()" -0.726661203895973
28 "LAYING" "fBodyBodyGyroMag-std()" -0.743784612693717
29 "LAYING" "fBodyBodyGyroMag-std()" -0.671454324368401
30 "LAYING" "fBodyBodyGyroMag-std()" -0.589192650089817
2 "WALKING" "fBodyBodyGyroMag-std()" -0.725310337688742
4 "WALKING" "fBodyBodyGyroMag-std()" -0.769330760360825
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.674631635121951
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.697729432621528
10 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.94776606
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.593770651726496
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.742461579639785
12 "SITTING" "fBodyBodyGyroMag-std()" -0.687480054074627
13 "SITTING" "fBodyBodyGyroMag-std()" -0.691915161336391
18 "SITTING" "fBodyBodyGyroMag-std()" -0.946838238333333
18 "STANDING" "fBodyBodyGyroMag-std()" -0.775670438287425
20 "STANDING" "fBodyBodyGyroMag-std()" -0.673230720494949
20 "LAYING" "fBodyBodyGyroMag-std()" -0.588328799467949
24 "LAYING" "fBodyBodyGyroMag-std()" -0.782076276167979
1 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0649309438160231
3 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.0846075231245126
5 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.062219113935298
6 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0355471964580509
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.286221526499775
7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0352276334005552
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0232241525951918
11 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.10978179348269
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.182124389449367
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.124434955842213
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.149680864646374
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0501221341519126
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0520602959791667
17 "SITTING" "fBodyBodyGyroMag-meanFreq()" 0.0134249214915937
19 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.0199336248458333
21 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.00571922625735294
22 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.167128243550505
22 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.0744484883813008
23 "STANDING" "fBodyBodyGyroMag-meanFreq()" 0.154723197790323
25 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.220820330447482
26 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.0121587278753342
27 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.0527011371551282
27 "LAYING" "fBodyBodyGyroMag-meanFreq()" 0.0282875910536577
28 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.122999827523272
29 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.0446469221483721
30 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.205094596687206
2 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0471324812379801
4 "WALKING" "fBodyBodyGyroMag-meanFreq()" -0.157891340330412
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.0842086255799187
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.108828634535764
10 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.04078922134
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.00472568984011538
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.076619992427957
12 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.00238888715097015
13 "SITTING" "fBodyBodyGyroMag-meanFreq()" 0.0625891805875841
18 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.314646109333333
18 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.0342610055482036
20 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.118915872147677
20 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.00263009196333333
24 "LAYING" "fBodyBodyGyroMag-meanFreq()" 0.0194486014291863
1 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.645970655298847
3 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.810085498651026
5 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
6 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.802472022627119
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.252582563561798
7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.668879188156396
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.70215621546726
11 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.864827011392405
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.981054587341772
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.632288075747377
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.83680189402439
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.872772282732241
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.993130339166667
17 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.8045235876875
19 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.719519008752778
21 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.826275026053922
22 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.865397185555556
22 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.773520124878049
23 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.584111049810215
25 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.875970674743276
26 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.823865297193878
27 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.993693021410257
27 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.796725772701342
28 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.806882151753927
29 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.840464164156977
30 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.811292332428198
2 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.751615078360927
4 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.86760194427835
4 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.793458132276423
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.786473954201389
10 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.980438270333333
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.713252357820513
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.819220973494624
12 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.749207546626866
13 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.712054366504281
18 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.987332531
18 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.875441210479042
20 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.718871385552626
20 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.659341951769231
24 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.795019165380577
1 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.685811262634006
3 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.810032718739003
5 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.735610602483444
6 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.807005713601695
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.270829337453146
7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.668963362464935
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.755717299964413
11 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.879254016740506
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.980403827721519
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.689381172221312
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.849634463841463
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.886533212213115
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.992490134583333
17 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.8098826564375
19 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.754223739441667
21 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.834949863259804
22 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.870345470454545
22 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.779661007398374
23 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.593735302105376
25 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.877714953691932
26 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.823991408418367
27 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.993907993589744
27 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.810137398130872
28 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.818448508376963
29 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.851462426569768
30 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.822805618746736
2 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.744194981440397
4 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.884187806804124
4 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.829831474634146
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.801296292638889
10 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.978997537333333
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.737951108418803
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.829129754193548
12 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.753265165522388
13 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.733183567759939
18 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.985681788333333
18 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.894709025422156
20 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.713768868169192
20 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.670451894533974
24 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.796157264514436
1 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.198031580056455
3 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0599628733252199
5 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894
6 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0636448772440678
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.130006026935955
7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0631920436939935
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.223748693337011
11 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.11789211326962
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.165611493163291
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0665225837269672
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0955564233589329
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.153211239562049
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.332245723416667
17 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.217874558042188
